Card Id,Passenger Id,Card Number,Issue Date,Balance,Status
3914,2564,SC00003914,2022-12-07,1082.47,Blocked
3915,7486,SC00003915,2025-07-31,2533.44,Active
3916,3952,SC00003916,2023-07-04,540.75,Expired
3917,2956,SC00003917,2024-04-20,2933.38,Expired
3918,457,SC00003918,2022-09-16,838.38,Expired
3919,8880,SC00003919,2025-01-13,2516.83,Expired
3920,8222,SC00003920,2023-05-25,431.51,Active
3921,7228,SC00003921,2025-12-28,1089.68,Expired
3922,8503,SC00003922,2022-05-28,2404.32,Expired
3923,4205,SC00003923,2023-11-30,781.23,Active
3924,9589,SC00003924,2022-07-18,2211.6,Expired
3925,4689,SC00003925,2022-04-30,871.54,Blocked
3926,42,SC00003926,2023-03-19,1991.47,Blocked
3927,9115,SC00003927,2022-08-01,2493.54,Blocked
3928,7135,SC00003928,2022-04-30,2623.2,Blocked
3929,8496,SC00003929,2024-01-08,418.52,Expired
3930,1993,SC00003930,2025-11-20,1499.06,Blocked
3931,6927,SC00003931,2025-06-09,2879.11,Active
3932,7169,SC00003932,2022-02-01,2273.6,Blocked
3933,146,SC00003933,2023-04-10,1221.73,Blocked
3934,7841,SC00003934,2025-01-09,2191.74,Expired
3935,3037,SC00003935,2025-06-16,2758.65,Active
3936,9861,SC00003936,2025-08-08,320.88,Blocked
3937,5577,SC00003937,2022-10-18,2098.33,Blocked
3938,8757,SC00003938,2023-10-02,2981.97,Active
3939,9832,SC00003939,2022-10-10,54.28,Expired
3940,5300,SC00003940,2025-01-15,814.67,Blocked
3941,6682,SC00003941,2023-03-25,2237.28,Expired
3942,9091,SC00003942,2024-11-07,1579.8,Active
3943,9803,SC00003943,2025-03-22,2009.48,Expired
3944,2263,SC00003944,2025-11-03,2390.62,Blocked
3945,2014,SC00003945,2022-11-13,2456.05,Expired
3946,7103,SC00003946,2022-03-26,2013.93,Active
3947,6718,SC00003947,2024-05-09,1443.58,Expired
3948,9404,SC00003948,2025-05-17,1075.95,Active
3949,5120,SC00003949,2024-11-19,722.47,Active
3950,2861,SC00003950,2024-09-26,2406.29,Expired
3951,826,SC00003951,2023-10-06,2689.15,Active
3952,7863,SC00003952,2024-10-15,2782.86,Blocked
3953,680,SC00003953,2025-06-08,2350.2,Expired
3954,9538,SC00003954,2024-09-11,174.5,Blocked
3955,7202,SC00003955,2025-02-15,664.24,Blocked
3956,9241,SC00003956,2022-05-25,80.63,Expired
3957,2212,SC00003957,2022-05-16,392.54,Blocked
3958,5669,SC00003958,2024-12-26,224.92,Blocked
3959,5995,SC00003959,2023-03-29,1944.24,Expired
3960,3674,SC00003960,2024-01-20,965.19,Blocked
3961,8972,SC00003961,2023-07-03,2944.48,Active
3962,3090,SC00003962,2024-04-05,1627.41,Blocked
3963,1947,SC00003963,2023-04-15,1785.99,Active
3964,1866,SC00003964,2022-01-13,584.98,Active
3965,1292,SC00003965,2024-11-13,333.63,Blocked
3966,6715,SC00003966,2022-01-22,1894.28,Active
3967,8798,SC00003967,2023-10-28,1060.26,Blocked
3968,5760,SC00003968,2024-11-02,2069.8,Expired
3969,475,SC00003969,2025-08-03,257.6,Expired
3970,2749,SC00003970,2026-02-07,2316.67,Active
3971,454,SC00003971,2023-01-20,139.44,Active
3972,9202,SC00003972,2023-04-28,2542.56,Expired
3973,7660,SC00003973,2025-03-16,1783.64,Blocked
3974,6049,SC00003974,2022-12-23,967.67,Active
3975,5180,SC00003975,2025-09-06,2793.79,Blocked
3976,8229,SC00003976,2023-01-30,1259.82,Expired
3977,3903,SC00003977,2024-05-25,258.57,Active
3978,3134,SC00003978,2025-03-28,136.7,Active
3979,7986,SC00003979,2024-09-03,1707.76,Blocked
3980,1507,SC00003980,2022-11-12,751.83,Blocked
3981,5595,SC00003981,2025-04-08,627.08,Active
3982,8633,SC00003982,2025-05-16,2390.76,Active
3983,9319,SC00003983,2025-03-15,1121.59,Expired
3984,8699,SC00003984,2022-11-19,705.91,Blocked
3985,8174,SC00003985,2024-12-01,2470.76,Blocked
3986,1680,SC00003986,2023-07-21,2049.89,Expired
3987,5052,SC00003987,2023-05-14,2542.39,Blocked
3988,2360,SC00003988,2024-02-25,188.28,Active
3989,9557,SC00003989,2025-04-16,1780.14,Active
3990,5228,SC00003990,2023-11-22,322.74,Expired
3991,9496,SC00003991,2022-09-25,612.96,Blocked
3992,5732,SC00003992,2025-08-08,390.29,Active
3993,3527,SC00003993,2024-08-12,977.34,Blocked
3994,6711,SC00003994,2023-09-20,1848.32,Active
3995,28,SC00003995,2023-08-18,1389.78,Active
3996,2078,SC00003996,2023-04-14,1024.42,Expired
3997,9413,SC00003997,2022-10-03,2839.24,Expired
3998,5671,SC00003998,2023-02-16,993.96,Expired
3999,9424,SC00003999,2023-12-27,1095.17,Active
4000,5744,SC00004000,2024-01-12,1032.33,Blocked
4001,2343,SC00004001,2022-03-26,524.52,Blocked
4002,6482,SC00004002,2024-08-20,724.16,Active
4003,5659,SC00004003,2024-02-07,1312.56,Blocked
4004,5211,SC00004004,2022-01-21,2351.39,Expired
4005,4182,SC00004005,2023-10-06,2171.38,Expired
4006,8781,SC00004006,2025-12-15,1851.91,Blocked
4007,9726,SC00004007,2023-02-17,911.74,Active
4008,5286,SC00004008,2023-11-23,1863.37,Active
4009,5759,SC00004009,2023-01-02,541.17,Active
4010,1121,SC00004010,2024-04-05,2596.93,Active
4011,9588,SC00004011,2025-07-24,2994,Blocked
4012,3627,SC00004012,2024-01-04,1249.08,Active
4013,4275,SC00004013,2022-05-08,610.65,Active
4014,26,SC00004014,2023-11-19,1945.38,Expired
4015,9380,SC00004015,2024-06-11,2548.11,Active
4016,6651,SC00004016,2025-02-06,1488.7,Active
4017,172,SC00004017,2025-10-06,1803.56,Active
4018,8770,SC00004018,2024-11-02,277.38,Blocked
4019,9763,SC00004019,2025-05-14,2989.53,Blocked
4020,6430,SC00004020,2023-01-01,1863.84,Blocked
4021,6779,SC00004021,2022-07-08,2998.91,Active
4022,7514,SC00004022,2025-04-04,2078.94,Active
4023,8036,SC00004023,2025-07-21,905.04,Blocked
4024,9353,SC00004024,2022-08-27,122.09,Active
4025,1644,SC00004025,2025-10-12,1148,Active
4026,2917,SC00004026,2025-06-06,2933.28,Blocked
4027,1933,SC00004027,2022-11-18,533.88,Active
4028,1502,SC00004028,2026-01-25,1457.62,Active
4029,2054,SC00004029,2022-08-26,1679.93,Blocked
4030,606,SC00004030,2023-09-24,2270.63,Expired
4031,3513,SC00004031,2023-02-13,1397.82,Blocked
4032,6028,SC00004032,2022-10-12,736.42,Active
4033,1808,SC00004033,2024-03-02,401.8,Expired
4034,5205,SC00004034,2024-06-23,2364.69,Blocked
4035,6749,SC00004035,2025-09-03,2938.88,Active
4036,4003,SC00004036,2022-09-20,1343.84,Active
4037,6412,SC00004037,2022-02-21,1311.62,Active
4038,3050,SC00004038,2025-06-03,650.01,Blocked
4039,5574,SC00004039,2024-10-13,2069.48,Expired
4040,4802,SC00004040,2022-08-24,1099.98,Expired
4041,7224,SC00004041,2024-06-30,400.55,Blocked
4042,8392,SC00004042,2023-02-10,2457.14,Expired
4043,6597,SC00004043,2023-01-31,2866.35,Active
4044,4179,SC00004044,2022-11-05,2884.36,Expired
4045,107,SC00004045,2024-03-28,620.11,Blocked
4046,4618,SC00004046,2025-08-06,409.93,Active
4047,3248,SC00004047,2024-01-30,2214.54,Active
4048,9830,SC00004048,2024-06-08,2499.77,Expired
4049,3684,SC00004049,2023-06-08,2679.64,Blocked
4050,2499,SC00004050,2023-08-24,918.67,Blocked
4051,7258,SC00004051,2023-08-20,2236.41,Active
4052,3012,SC00004052,2025-07-06,2342.41,Expired
4053,5560,SC00004053,2022-02-25,2280.58,Expired
4054,4548,SC00004054,2025-09-27,1900.16,Blocked
4055,754,SC00004055,2024-11-02,2667.08,Active
4056,9371,SC00004056,2024-12-01,2091.61,Expired
4057,7678,SC00004057,2022-06-29,860.27,Blocked
4058,2560,SC00004058,2024-02-11,2187.38,Blocked
4059,6012,SC00004059,2022-09-04,1460.49,Blocked
4060,7796,SC00004060,2023-08-24,2588.81,Active
4061,3844,SC00004061,2024-12-17,755.34,Blocked
4062,4501,SC00004062,2023-08-02,2242.92,Active
4063,7986,SC00004063,2022-02-19,1861.7,Active
4064,3969,SC00004064,2024-08-13,583.33,Blocked
4065,8394,SC00004065,2026-01-31,271,Expired
4066,6145,SC00004066,2025-04-18,1376.51,Blocked
4067,464,SC00004067,2022-04-10,2592.82,Expired
4068,8695,SC00004068,2022-06-30,1876.96,Blocked
4069,8960,SC00004069,2023-11-01,1548.47,Active
4070,9028,SC00004070,2024-09-01,1108.25,Active
4071,5368,SC00004071,2024-02-20,1059.04,Expired
4072,925,SC00004072,2025-07-26,303.58,Expired
4073,4787,SC00004073,2024-08-07,2743.55,Blocked
4074,3139,SC00004074,2022-03-03,1258.19,Active
4075,1516,SC00004075,2023-06-07,1634.04,Active
4076,767,SC00004076,2024-06-29,1158.49,Expired
4077,281,SC00004077,2025-11-26,397.22,Active
4078,845,SC00004078,2022-11-08,1553.26,Blocked
4079,499,SC00004079,2025-01-19,1174,Expired
4080,1089,SC00004080,2022-06-04,1526.4,Blocked
4081,275,SC00004081,2022-03-29,791.2,Active
4082,7745,SC00004082,2022-07-26,1308.53,Blocked
4083,7045,SC00004083,2024-07-02,2480.4,Blocked
4084,1713,SC00004084,2022-01-06,2792.82,Active
4085,8625,SC00004085,2023-01-21,1466.73,Expired
4086,9938,SC00004086,2023-05-16,1441.84,Expired
4087,9065,SC00004087,2025-10-25,2933.39,Blocked
4088,3402,SC00004088,2022-03-02,1967.86,Active
4089,620,SC00004089,2022-08-29,298.35,Blocked
4090,9459,SC00004090,2024-09-06,2598.66,Expired
4091,6963,SC00004091,2025-06-16,1700.31,Active
4092,4378,SC00004092,2025-10-03,1540.06,Blocked
4093,8358,SC00004093,2024-09-29,1167.22,Blocked
4094,804,SC00004094,2023-03-23,2136.86,Active
4095,5887,SC00004095,2023-06-15,2148.77,Expired
4096,1896,SC00004096,2022-02-19,891.58,Active
4097,221,SC00004097,2025-12-26,850.19,Expired
4098,929,SC00004098,2023-01-23,158.92,Active
4099,4002,SC00004099,2024-05-07,510.3,Blocked
4100,6126,SC00004100,2022-05-06,332.89,Expired
4101,3161,SC00004101,2025-11-03,1500.37,Blocked
4102,4636,SC00004102,2026-01-19,2635.56,Active
4103,3224,SC00004103,2023-10-07,1924.43,Expired
4104,5675,SC00004104,2024-11-13,60.75,Expired
4105,6485,SC00004105,2023-10-10,1883.26,Active
4106,4011,SC00004106,2022-10-23,1403.85,Expired
4107,3982,SC00004107,2023-03-06,1266.96,Blocked
4108,5468,SC00004108,2022-03-01,2266.27,Active
4109,1870,SC00004109,2024-08-04,494.87,Active
4110,2183,SC00004110,2025-03-27,1836.19,Expired
4111,3438,SC00004111,2022-11-12,506.75,Expired
4112,4173,SC00004112,2025-06-27,2451.8,Blocked
4113,9281,SC00004113,2022-10-16,2412.08,Expired
4114,2966,SC00004114,2025-09-21,51.01,Expired
4115,756,SC00004115,2023-09-12,687.3,Expired
4116,623,SC00004116,2024-05-17,2268.47,Blocked
4117,7245,SC00004117,2026-01-17,1615.06,Active
4118,4684,SC00004118,2022-12-09,2751.82,Active
4119,2998,SC00004119,2023-03-13,2552.61,Expired
4120,2955,SC00004120,2022-12-15,838.77,Blocked
4121,1916,SC00004121,2023-09-27,928,Expired
4122,9219,SC00004122,2025-08-02,1798.18,Expired
4123,6784,SC00004123,2023-08-08,2653.72,Active
4124,7386,SC00004124,2022-04-10,2879.93,Expired
4125,1285,SC00004125,2022-03-07,480.57,Blocked
4126,6072,SC00004126,2023-12-31,2102.51,Expired
4127,8274,SC00004127,2025-03-24,1145.39,Blocked
4128,7501,SC00004128,2025-07-07,2289.79,Active
4129,2525,SC00004129,2022-06-25,687.79,Active
4130,2410,SC00004130,2024-07-28,2467.61,Active
4131,7110,SC00004131,2022-08-30,1473.95,Active
4132,6651,SC00004132,2023-12-28,1927.55,Blocked
4133,698,SC00004133,2023-08-18,2788.73,Active
4134,3348,SC00004134,2025-10-07,1726.7,Active
4135,2721,SC00004135,2025-12-01,888.07,Blocked
4136,9589,SC00004136,2024-01-08,1242.17,Blocked
4137,6453,SC00004137,2025-09-28,2975.67,Blocked
4138,2332,SC00004138,2022-10-23,522.04,Blocked
4139,9985,SC00004139,2022-10-26,249.6,Expired
4140,1659,SC00004140,2024-06-27,900.78,Blocked
4141,6808,SC00004141,2024-02-17,2917.32,Expired
4142,5324,SC00004142,2023-09-23,2957.87,Blocked
4143,5468,SC00004143,2022-06-25,1502.54,Blocked
4144,8721,SC00004144,2022-05-21,2459.79,Blocked
4145,9328,SC00004145,2022-04-19,148.32,Blocked
4146,1150,SC00004146,2023-12-11,180.16,Blocked
4147,1905,SC00004147,2023-06-25,75.26,Active
4148,2042,SC00004148,2023-10-14,2535.06,Active
4149,4714,SC00004149,2024-03-31,1107.23,Expired
4150,6529,SC00004150,2023-05-18,2371.47,Expired
4151,6568,SC00004151,2023-06-03,1347.44,Blocked
4152,6145,SC00004152,2023-06-23,93,Active
4153,1549,SC00004153,2023-01-16,1910.88,Expired
4154,4919,SC00004154,2023-07-11,369.04,Expired
4155,3738,SC00004155,2025-03-15,740.88,Blocked
4156,7248,SC00004156,2025-10-14,1595,Active
4157,3700,SC00004157,2023-06-23,1048.45,Blocked
4158,38,SC00004158,2024-11-08,1002.28,Blocked
4159,1881,SC00004159,2022-09-11,2172.47,Blocked
4160,1901,SC00004160,2025-08-30,1753.69,Active
4161,8565,SC00004161,2024-05-28,1709.11,Expired
4162,2830,SC00004162,2025-01-21,1853.15,Active
4163,7792,SC00004163,2023-07-08,383.51,Expired
4164,8194,SC00004164,2022-09-20,2223.12,Expired
4165,1080,SC00004165,2025-06-03,2997.1,Expired
4166,2055,SC00004166,2024-05-15,1260.29,Blocked
4167,6328,SC00004167,2022-12-25,1331.7,Expired
4168,2341,SC00004168,2024-10-25,2619.86,Expired
4169,8017,SC00004169,2023-07-26,234.98,Active
4170,8306,SC00004170,2022-06-13,1749.79,Active
4171,6025,SC00004171,2022-04-22,705.56,Blocked
4172,9249,SC00004172,2024-07-02,814.38,Blocked
4173,3143,SC00004173,2025-10-07,1943.83,Expired
4174,5527,SC00004174,2025-06-20,522.26,Blocked
4175,4847,SC00004175,2022-06-19,2814.57,Blocked
4176,3858,SC00004176,2023-02-23,2366.34,Blocked
4177,3458,SC00004177,2025-08-29,2794.06,Blocked
4178,6230,SC00004178,2025-09-11,521.89,Blocked
4179,4077,SC00004179,2025-02-05,168.26,Active
4180,1162,SC00004180,2023-09-14,854.95,Expired
4181,9104,SC00004181,2022-12-22,2600.99,Active
4182,4778,SC00004182,2023-05-04,321.04,Blocked
4183,7927,SC00004183,2024-01-02,1643.6,Expired
4184,8571,SC00004184,2024-01-29,640.8,Expired
4185,7545,SC00004185,2024-04-27,2366.32,Blocked
4186,2913,SC00004186,2024-04-23,944.32,Active
4187,957,SC00004187,2024-11-30,308.48,Active
4188,4787,SC00004188,2023-10-21,729.77,Active
4189,4864,SC00004189,2023-12-22,161.02,Active
4190,5068,SC00004190,2025-09-23,2894.3,Blocked
4191,1221,SC00004191,2023-09-25,316.79,Active
4192,6793,SC00004192,2025-07-16,2537.68,Active
4193,2644,SC00004193,2025-03-15,294.45,Active
4194,9385,SC00004194,2023-12-03,526.58,Expired
4195,4519,SC00004195,2025-12-01,557.44,Blocked
4196,9046,SC00004196,2024-10-25,2899.68,Blocked
4197,7478,SC00004197,2023-01-21,521.28,Active
4198,7337,SC00004198,2024-10-25,2018.34,Blocked
4199,4526,SC00004199,2024-02-03,2994.2,Expired
4200,202,SC00004200,2022-03-08,2029.01,Active
4201,7379,SC00004201,2022-07-25,119.24,Blocked
4202,4942,SC00004202,2025-09-25,2359.74,Active
4203,5852,SC00004203,2022-09-03,2497.3,Blocked
4204,3587,SC00004204,2022-08-19,1999.24,Active
4205,7001,SC00004205,2023-01-07,1012.29,Expired
4206,7519,SC00004206,2022-12-25,2376.92,Blocked
4207,5767,SC00004207,2025-04-08,388.01,Expired
4208,1519,SC00004208,2023-06-05,913.09,Expired
4209,199,SC00004209,2023-11-12,711.36,Expired
4210,4408,SC00004210,2023-12-26,902.37,Expired
4211,4881,SC00004211,2025-07-09,1040.2,Blocked
4212,5994,SC00004212,2024-12-20,909.56,Blocked
4213,8835,SC00004213,2025-11-16,2458.57,Expired
4214,867,SC00004214,2024-05-05,2843.02,Active
4215,7083,SC00004215,2024-06-03,1737.4,Blocked
4216,5093,SC00004216,2024-10-02,2787.62,Expired
4217,2027,SC00004217,2024-06-25,325.94,Active
4218,5302,SC00004218,2025-11-25,2254.34,Active
4219,469,SC00004219,2022-10-28,594.92,Expired
4220,1568,SC00004220,2025-07-20,851.15,Expired
4221,4187,SC00004221,2024-01-14,860.58,Blocked
4222,7747,SC00004222,2023-01-04,396.8,Active
4223,2601,SC00004223,2024-12-18,2318.11,Active
4224,687,SC00004224,2023-06-25,1643.63,Blocked
4225,4779,SC00004225,2022-06-06,374.18,Expired
4226,9781,SC00004226,2023-08-23,2784.85,Blocked
4227,3754,SC00004227,2023-07-06,471.34,Active
4228,2373,SC00004228,2023-10-12,597.17,Expired
4229,9845,SC00004229,2025-01-14,1255.23,Active
4230,4952,SC00004230,2025-03-04,337.52,Active
4231,732,SC00004231,2025-09-13,1916.23,Active
4232,3158,SC00004232,2023-01-08,557.87,Expired
4233,4616,SC00004233,2022-06-10,1118.45,Expired
4234,5440,SC00004234,2025-04-22,2373.39,Blocked
4235,9691,SC00004235,2022-10-15,941.21,Expired
4236,2746,SC00004236,2022-10-19,2178.87,Expired
4237,1892,SC00004237,2022-04-08,2339.31,Expired
4238,2638,SC00004238,2022-01-21,1448.46,Expired
4239,1065,SC00004239,2024-12-08,2247.44,Blocked
4240,7354,SC00004240,2022-09-15,1212.42,Active
4241,9027,SC00004241,2024-04-10,430.99,Blocked
4242,8474,SC00004242,2024-12-21,2304.15,Blocked
4243,5440,SC00004243,2022-02-07,1041.08,Active
4244,6886,SC00004244,2022-07-07,1264.58,Active
4245,2889,SC00004245,2025-06-25,1676.25,Active
4246,4563,SC00004246,2022-01-14,2366.78,Blocked
4247,53,SC00004247,2024-05-03,2780.93,Active
4248,7004,SC00004248,2024-10-28,2167.36,Expired
4249,8999,SC00004249,2024-12-25,1910.97,Expired
4250,4922,SC00004250,2022-08-14,2352.2,Expired
4251,2359,SC00004251,2024-02-22,1523.6,Blocked
4252,7546,SC00004252,2024-11-29,2916.84,Expired
4253,8164,SC00004253,2024-03-10,1849.98,Blocked
4254,1008,SC00004254,2023-05-03,1617.5,Active
4255,2205,SC00004255,2024-05-23,100.78,Expired
4256,3788,SC00004256,2022-12-05,1814.75,Blocked
4257,1259,SC00004257,2022-03-14,594.84,Active
4258,9683,SC00004258,2024-04-29,1101.59,Blocked
4259,2238,SC00004259,2023-11-17,1935.25,Expired
4260,8661,SC00004260,2023-12-19,363.27,Expired
4261,9140,SC00004261,2022-05-20,2083.59,Expired
4262,2177,SC00004262,2024-02-12,2667.96,Expired
4263,3266,SC00004263,2024-01-11,1011.5,Active
4264,3536,SC00004264,2022-06-12,893.05,Blocked
4265,1241,SC00004265,2025-08-13,349.41,Expired
4266,9019,SC00004266,2023-09-01,2756.95,Expired
4267,6637,SC00004267,2022-09-10,2515.72,Blocked
4268,8524,SC00004268,2023-04-15,332.14,Expired
4269,9894,SC00004269,2025-01-07,1194.68,Active
4270,9365,SC00004270,2024-08-29,2996.81,Active
4271,8704,SC00004271,2024-04-18,456.24,Blocked
4272,2966,SC00004272,2023-11-05,2482.97,Active
4273,2709,SC00004273,2022-04-04,2532.65,Expired
4274,4668,SC00004274,2023-09-02,443.18,Blocked
4275,6062,SC00004275,2023-03-04,626.88,Active
4276,2106,SC00004276,2026-01-23,1777.69,Blocked
4277,9164,SC00004277,2023-11-10,668.25,Active
4278,5448,SC00004278,2022-10-13,900.73,Expired
4279,4768,SC00004279,2025-11-30,1506.33,Expired
4280,7229,SC00004280,2022-01-26,1070.09,Blocked
4281,8772,SC00004281,2022-11-18,769.26,Blocked
4282,2199,SC00004282,2023-02-27,2267.9,Blocked
4283,5090,SC00004283,2024-01-31,318.31,Active
4284,6286,SC00004284,2024-04-18,518.23,Blocked
4285,2607,SC00004285,2025-07-23,640.45,Blocked
4286,9137,SC00004286,2023-06-23,90.84,Blocked
4287,3695,SC00004287,2024-05-04,1661.21,Expired
4288,5242,SC00004288,2024-08-07,101.69,Blocked
4289,4627,SC00004289,2023-12-31,2665.09,Blocked
4290,3011,SC00004290,2022-05-17,1986.17,Active
4291,4187,SC00004291,2022-09-15,1230.83,Expired
4292,2524,SC00004292,2023-07-09,2965.29,Active
4293,5192,SC00004293,2024-09-19,1414.8,Blocked
4294,2773,SC00004294,2024-02-13,2744.36,Expired
4295,2157,SC00004295,2025-09-14,1487.57,Expired
4296,2180,SC00004296,2024-02-14,2013.39,Blocked
4297,5926,SC00004297,2022-02-12,157.16,Active
4298,5784,SC00004298,2025-05-27,341.3,Active
4299,4771,SC00004299,2023-10-24,656.83,Blocked
4300,5157,SC00004300,2022-06-21,2593.46,Active
4301,5413,SC00004301,2023-10-14,1716.59,Blocked
4302,7917,SC00004302,2024-01-19,2860.9,Blocked
4303,9490,SC00004303,2024-11-26,471.99,Blocked
4304,6816,SC00004304,2022-01-01,641.21,Blocked
4305,4283,SC00004305,2025-02-14,1675.77,Expired
4306,1935,SC00004306,2023-05-17,2292.68,Active
4307,8920,SC00004307,2022-12-17,340.33,Blocked
4308,8012,SC00004308,2023-04-16,463.45,Blocked
4309,2605,SC00004309,2023-10-23,660.46,Active
4310,3125,SC00004310,2023-11-04,754.51,Expired
4311,6506,SC00004311,2023-08-31,2921.13,Blocked
4312,3835,SC00004312,2022-03-23,1854.3,Expired
4313,8027,SC00004313,2023-12-15,244.82,Expired
4314,2231,SC00004314,2025-09-17,2433.26,Active
4315,6238,SC00004315,2022-03-15,386.62,Expired
4316,2003,SC00004316,2026-01-20,2857.72,Expired
4317,218,SC00004317,2023-12-06,1566.56,Active
4318,1482,SC00004318,2025-03-14,1772.22,Active
4319,2585,SC00004319,2025-01-07,203.53,Blocked
4320,3323,SC00004320,2023-01-20,1145.14,Blocked
4321,7586,SC00004321,2025-04-24,2686.12,Blocked
4322,1458,SC00004322,2024-10-14,622.58,Expired
4323,1367,SC00004323,2023-11-24,2484.33,Active
4324,6217,SC00004324,2025-03-30,893.28,Blocked
4325,8586,SC00004325,2025-08-07,2138.79,Expired
4326,7924,SC00004326,2023-11-04,2996.52,Active
4327,9813,SC00004327,2024-10-01,1956.7,Expired
4328,1667,SC00004328,2024-10-29,2346.12,Active
4329,3195,SC00004329,2025-10-08,2249.96,Blocked
4330,6116,SC00004330,2023-08-10,1745.48,Expired
4331,1006,SC00004331,2025-09-28,2821.89,Blocked
4332,4097,SC00004332,2024-07-31,1871.38,Expired
4333,1268,SC00004333,2023-09-07,1406.59,Blocked
4334,4683,SC00004334,2023-04-09,365.47,Active
4335,5492,SC00004335,2024-08-01,2389.61,Expired
4336,7745,SC00004336,2024-08-02,1538.43,Expired
4337,2458,SC00004337,2023-07-11,1629.74,Expired
4338,1312,SC00004338,2024-03-05,1610.14,Blocked
4339,5237,SC00004339,2025-10-05,727.47,Expired
4340,2046,SC00004340,2023-03-24,1769.33,Active
4341,9483,SC00004341,2022-09-11,331.22,Expired
4342,4052,SC00004342,2023-03-20,1217.07,Expired
4343,6071,SC00004343,2022-08-15,1850.3,Expired
