Ticket Id,Passenger Id,Source Station Id,Destination Station Id,Journey Date,Fare,Ticket Type
9555,6509,52,168,2025-09-25,81.28,Single Journey
9556,8485,109,107,2024-11-08,62.25,Return Journey
9557,9542,51,100,2024-05-08,162.66,Return Journey
9558,9703,25,139,2024-10-06,195.03,Single Journey
9559,7639,224,102,2024-04-30,29.38,Return Journey
9560,4683,81,242,2025-03-12,144.06,Single Journey
9561,7566,156,111,2025-07-21,29.38,Daily Pass
9562,5278,102,88,2024-03-03,78.93,Daily Pass
9563,7184,70,130,2025-07-07,99.93,Single Journey
9564,3978,76,182,2025-03-29,174.34,Single Journey
9565,3068,180,111,2023-03-16,54.24,Single Journey
9566,8560,15,152,2023-12-03,130.39,Return Journey
9567,2254,189,177,2025-01-24,151.62,Single Journey
9568,3347,244,99,2024-11-20,58.18,Return Journey
9569,9434,57,18,2023-04-05,186.67,Single Journey
9570,3783,161,178,2023-06-29,77.66,Daily Pass
9571,1865,202,37,2024-09-11,75.24,Single Journey
9572,8154,20,226,2023-03-14,96.86,Return Journey
9573,6216,232,177,2025-06-09,89.96,Return Journey
9574,6008,11,7,2023-02-02,45.37,Return Journey
9575,8955,54,144,2025-08-30,107.44,Single Journey
9576,9566,244,154,2024-08-05,98.36,Single Journey
9577,7231,139,100,2023-03-18,75.89,Daily Pass
9578,854,239,94,2023-12-26,52.07,Single Journey
9579,8536,146,30,2024-04-07,198.5,Single Journey
9580,5132,183,198,2024-04-11,72.68,Single Journey
9581,9205,210,130,2024-06-20,133.8,Single Journey
9582,9220,44,126,2023-05-30,142.31,Single Journey
9583,8060,179,16,2024-07-04,60.28,Daily Pass
9584,335,219,100,2024-08-16,51.83,Return Journey
9585,5214,104,245,2025-01-28,114.11,Return Journey
9586,713,37,86,2024-03-24,145.47,Single Journey
9587,7634,16,209,2024-03-17,62.95,Daily Pass
9588,5712,88,242,2024-03-15,63.12,Daily Pass
9589,8905,224,133,2023-08-31,53.79,Daily Pass
9590,7819,49,222,2025-01-27,110.64,Single Journey
9591,8873,18,209,2025-02-27,111.97,Return Journey
9592,647,172,232,2025-01-21,165.66,Return Journey
9593,2888,132,58,2025-05-13,120.56,Daily Pass
9594,7358,185,228,2024-03-23,183.98,Return Journey
9595,337,86,53,2023-06-24,152.03,Return Journey
9596,8653,112,41,2023-09-07,190.43,Daily Pass
9597,5906,143,17,2025-08-09,26.38,Daily Pass
9598,4609,86,199,2023-12-16,52.08,Daily Pass
9599,2697,196,11,2025-02-09,113.02,Return Journey
9600,4632,11,105,2025-02-11,77.61,Daily Pass
9601,2362,195,61,2023-06-22,63.4,Daily Pass
9602,9697,25,90,2025-06-05,38.19,Daily Pass
9603,2245,133,71,2025-02-10,179.45,Single Journey
9604,2141,226,199,2024-04-05,98.49,Single Journey
9605,7150,221,101,2024-09-06,156.36,Daily Pass
9606,1518,134,137,2023-11-16,179.38,Return Journey
9607,579,142,245,2023-02-08,169.63,Daily Pass
9608,8202,162,173,2024-08-18,14.96,Daily Pass
9609,7329,148,6,2024-02-18,122.74,Daily Pass
9610,3665,229,47,2023-08-01,23.62,Daily Pass
9611,4410,80,155,2025-01-28,43.63,Return Journey
9612,3989,132,75,2023-02-11,98.48,Daily Pass
9613,3783,164,169,2025-09-02,158.27,Single Journey
9614,2043,90,226,2024-05-06,14.89,Single Journey
9615,3831,93,223,2023-10-11,80.79,Single Journey
9616,7156,69,51,2023-01-15,80.28,Daily Pass
9617,8950,69,69,2025-04-23,92.75,Single Journey
9618,2093,52,218,2023-11-11,13.15,Return Journey
9619,6331,244,124,2024-12-19,35.92,Return Journey
9620,3138,7,12,2023-10-15,164.08,Single Journey
9621,9740,237,35,2024-06-24,13.44,Daily Pass
9622,1993,43,93,2024-09-03,132.6,Daily Pass
9623,1776,14,194,2024-10-14,23.84,Daily Pass
9624,7061,213,65,2025-04-10,28.4,Return Journey
9625,6307,188,55,2023-09-25,132.84,Single Journey
9626,6513,8,138,2023-05-23,156.72,Return Journey
9627,6442,142,92,2023-06-21,73.36,Daily Pass
9628,4432,181,187,2023-07-22,116,Return Journey
9629,1853,159,81,2024-07-28,59.84,Daily Pass
9630,6286,135,153,2025-07-07,25.75,Return Journey
9631,208,189,77,2023-04-04,178.72,Daily Pass
9632,8264,164,18,2025-01-08,113.87,Single Journey
9633,7332,187,9,2023-04-12,158.15,Single Journey
9634,8187,246,42,2024-04-06,83.57,Return Journey
9635,8178,146,60,2025-09-18,194.97,Single Journey
9636,6114,58,161,2024-04-04,29.54,Daily Pass
9637,1502,26,31,2024-03-11,131.51,Daily Pass
9638,8706,28,123,2024-08-01,100.04,Daily Pass
9639,5542,116,196,2023-08-07,139.23,Daily Pass
9640,8594,73,172,2024-11-25,45.17,Daily Pass
9641,4717,110,79,2025-02-21,79.66,Return Journey
9642,3784,57,134,2023-02-11,121.36,Single Journey
9643,8058,73,123,2023-05-05,44.4,Daily Pass
9644,2404,195,39,2025-07-28,87.87,Daily Pass
9645,3243,61,93,2024-02-28,132.17,Daily Pass
9646,2754,190,187,2024-06-22,52.63,Single Journey
9647,9119,85,111,2023-03-25,118.85,Single Journey
9648,5680,1,93,2023-12-12,93.44,Daily Pass
9649,6894,234,59,2023-09-02,108.74,Single Journey
9650,5684,41,246,2023-11-26,153.85,Daily Pass
9651,6296,65,38,2024-07-16,160.37,Single Journey
9652,3815,218,17,2024-05-07,24.84,Single Journey
9653,1685,186,111,2024-08-14,199.92,Return Journey
9654,3617,171,230,2024-11-30,150.5,Single Journey
9655,6565,183,73,2025-05-10,186.23,Return Journey
9656,6329,178,44,2025-09-14,18.61,Single Journey
9657,3784,11,6,2023-02-19,139.22,Single Journey
9658,1728,184,220,2024-06-27,72.43,Single Journey
9659,64,112,202,2025-07-30,73.32,Daily Pass
9660,9878,45,57,2025-04-07,146.13,Return Journey
9661,3576,88,219,2025-08-29,80.73,Daily Pass
9662,2029,167,189,2025-05-09,20.6,Daily Pass
9663,3897,211,115,2024-12-21,95,Daily Pass
9664,6949,36,179,2025-01-30,138.05,Daily Pass
9665,3511,220,169,2025-04-08,69.59,Daily Pass
9666,6952,159,32,2024-10-26,86.68,Return Journey
9667,9838,227,113,2025-04-25,77.08,Daily Pass
9668,3309,138,130,2025-07-05,78.37,Return Journey
9669,856,214,49,2024-01-02,106.08,Return Journey
9670,4526,197,41,2025-02-03,164.45,Daily Pass
9671,9339,106,18,2025-09-19,27.3,Daily Pass
9672,6476,23,106,2024-12-27,102.86,Return Journey
9673,8427,33,233,2025-05-10,109.23,Daily Pass
9674,9922,124,127,2023-12-18,17.46,Single Journey
9675,6472,205,96,2024-11-30,138.04,Return Journey
9676,6912,179,176,2024-05-31,171.08,Return Journey
9677,9449,159,96,2024-09-03,139.67,Single Journey
9678,3822,57,219,2025-05-24,57.23,Daily Pass
9679,1412,193,163,2024-10-30,53.7,Daily Pass
9680,250,159,104,2025-08-22,180.67,Daily Pass
9681,6754,225,29,2025-03-17,15.25,Return Journey
9682,995,39,2,2023-07-31,176.59,Return Journey
9683,5303,12,248,2023-02-26,98.06,Single Journey
9684,4846,157,29,2024-05-23,40.12,Daily Pass
9685,999,37,92,2024-03-18,179.9,Daily Pass
9686,559,187,33,2025-01-08,72.75,Return Journey
9687,679,216,62,2024-06-04,125.55,Return Journey
9688,8657,80,232,2024-01-23,15.17,Daily Pass
9689,1930,124,159,2025-01-17,80.34,Daily Pass
9690,1185,183,98,2024-06-20,77.79,Daily Pass
9691,3293,26,155,2023-08-20,102.22,Return Journey
9692,8019,60,136,2023-09-16,177.12,Return Journey
9693,7895,67,117,2025-03-12,72.3,Daily Pass
9694,3408,151,72,2024-12-28,107.48,Single Journey
9695,9986,144,51,2024-12-16,182.14,Daily Pass
9696,7385,222,112,2023-11-11,198.89,Daily Pass
9697,6101,77,233,2023-09-21,112.14,Return Journey
9698,6655,174,149,2025-01-03,173.58,Return Journey
9699,6979,138,29,2024-11-15,144.73,Return Journey
9700,5225,185,13,2023-03-05,39.88,Daily Pass
9701,4250,112,104,2025-09-02,134.03,Daily Pass
9702,2035,105,213,2023-03-26,139.93,Return Journey
9703,3518,95,175,2023-04-27,143,Return Journey
9704,3385,155,163,2024-11-25,166.27,Return Journey
9705,1501,94,199,2024-10-19,18.3,Single Journey
9706,812,118,205,2023-01-04,12.35,Daily Pass
9707,6236,96,96,2023-09-27,80.89,Daily Pass
9708,4448,166,135,2025-07-18,43.96,Single Journey
9709,531,136,81,2023-07-01,142.38,Single Journey
9710,8406,14,250,2024-12-09,176.06,Return Journey
9711,7439,12,147,2025-09-24,66.75,Single Journey
9712,9747,242,169,2023-05-26,140.62,Daily Pass
9713,6968,112,34,2023-01-11,42.69,Daily Pass
9714,4608,157,145,2025-01-29,113.21,Return Journey
9715,8271,169,103,2025-03-03,198.84,Daily Pass
9716,8031,159,86,2023-05-13,141.19,Return Journey
9717,482,131,38,2025-07-17,177.54,Return Journey
9718,9373,226,27,2023-06-16,173.44,Return Journey
9719,6529,65,58,2025-09-15,92.64,Single Journey
9720,4417,14,183,2023-02-23,34.96,Daily Pass
9721,9229,66,38,2024-06-25,48.49,Daily Pass
9722,6936,245,52,2024-05-04,73.05,Daily Pass
9723,2014,25,137,2025-02-10,83.43,Single Journey
9724,2418,77,73,2023-01-24,121.75,Single Journey
9725,8387,133,13,2024-05-08,20.24,Single Journey
9726,3059,52,192,2023-08-05,32.01,Return Journey
9727,8109,175,74,2024-07-08,174.22,Daily Pass
9728,1508,151,141,2023-03-12,20.52,Single Journey
9729,809,190,250,2024-01-02,33.74,Daily Pass
9730,1400,185,42,2024-08-26,174.18,Daily Pass
9731,9828,33,26,2023-08-13,189.64,Daily Pass
9732,1622,249,48,2025-01-31,147.66,Single Journey
9733,7552,221,117,2023-10-07,133.56,Single Journey
9734,7166,36,195,2023-07-11,41.91,Daily Pass
9735,197,44,72,2023-04-12,128.41,Return Journey
9736,1642,39,33,2025-05-28,196.08,Return Journey
9737,2928,162,133,2023-12-26,194.53,Daily Pass
9738,876,136,188,2023-07-20,192,Single Journey
9739,7217,35,144,2025-02-22,165.01,Daily Pass
9740,4039,68,194,2025-07-16,35.2,Return Journey
9741,5519,32,121,2023-12-31,59.78,Single Journey
9742,7449,222,157,2024-11-21,187.16,Single Journey
9743,9972,191,69,2025-07-20,170.24,Single Journey
9744,746,191,185,2023-09-15,143.5,Return Journey
9745,7175,16,136,2024-01-05,122.95,Return Journey
9746,7847,228,130,2025-01-09,16.88,Single Journey
9747,81,16,83,2025-08-11,44.67,Single Journey
9748,3343,205,34,2024-08-29,102.1,Daily Pass
9749,2401,102,200,2023-04-26,75.66,Single Journey
9750,9954,195,64,2023-04-02,70.58,Return Journey
9751,6953,16,128,2024-10-02,65.06,Return Journey
9752,6120,40,19,2023-07-12,12.53,Daily Pass
9753,9742,47,166,2023-10-09,138.47,Return Journey
9754,1154,24,87,2024-05-03,163.85,Daily Pass
9755,4440,13,183,2023-12-08,55.4,Single Journey
9756,1015,2,191,2023-11-28,181.91,Daily Pass
9757,1503,153,126,2025-04-05,131.72,Single Journey
9758,9334,29,98,2024-04-22,182.29,Return Journey
9759,7491,229,8,2024-05-17,125.29,Return Journey
9760,4224,4,193,2023-03-27,168.86,Return Journey
9761,972,42,8,2025-04-19,199.75,Single Journey
9762,4888,5,194,2024-11-28,53.3,Single Journey
9763,1585,4,15,2023-02-22,87.76,Single Journey
9764,9204,125,132,2023-07-02,50.98,Return Journey
9765,4478,198,166,2023-03-01,145.6,Return Journey
9766,651,136,52,2023-05-24,24.15,Return Journey
9767,8516,141,213,2024-06-02,138.35,Daily Pass
9768,2613,145,229,2023-09-28,128.62,Daily Pass
9769,7390,57,104,2024-03-26,154.1,Daily Pass
9770,6593,32,218,2024-07-07,62.47,Daily Pass
9771,1745,46,24,2024-04-17,199.69,Return Journey
9772,3228,25,229,2024-03-16,50.86,Single Journey
9773,3165,242,202,2025-06-17,113.71,Return Journey
9774,8586,38,195,2025-07-18,24.1,Daily Pass
9775,9487,212,96,2023-04-27,152.08,Single Journey
9776,6101,145,249,2023-09-07,90.08,Daily Pass
9777,4850,193,247,2024-05-15,13.04,Single Journey
9778,7769,11,6,2024-10-13,180.08,Return Journey
9779,2663,90,74,2025-08-21,159.82,Single Journey
9780,134,230,194,2023-01-27,196.79,Daily Pass
9781,6608,31,196,2024-03-18,163.28,Daily Pass
9782,7464,213,212,2024-11-05,196.29,Daily Pass
9783,6175,93,125,2023-07-13,29.16,Daily Pass
9784,4944,8,21,2023-05-19,91.07,Single Journey
9785,1932,13,66,2025-01-10,189.89,Single Journey
9786,6215,72,56,2024-02-27,97.26,Daily Pass
9787,7742,154,186,2024-01-05,26.7,Daily Pass
9788,292,64,246,2023-05-15,14.93,Return Journey
9789,2235,248,221,2024-03-28,18.16,Single Journey
9790,2222,182,48,2023-10-09,41.89,Return Journey
9791,6708,19,14,2024-08-14,92.85,Daily Pass
9792,6934,222,96,2023-01-09,100.67,Single Journey
9793,5177,205,184,2025-08-05,100,Daily Pass
9794,396,149,11,2023-01-08,192.38,Daily Pass
9795,2058,224,224,2025-01-07,91.68,Single Journey
9796,9392,227,177,2024-08-08,155.99,Single Journey
9797,6576,107,28,2023-01-27,30.58,Daily Pass
9798,9383,125,216,2025-03-13,83.76,Single Journey
9799,5461,81,80,2025-02-12,14.93,Daily Pass
9800,8940,241,244,2024-10-04,21.89,Single Journey
9801,5830,3,85,2023-08-13,58.2,Daily Pass
9802,6372,198,138,2024-02-03,116.62,Single Journey
9803,9757,222,24,2024-03-29,55.23,Return Journey
9804,235,75,124,2024-12-09,151.85,Daily Pass
9805,5714,63,239,2025-03-22,71.7,Return Journey
9806,3051,29,110,2025-01-05,179.16,Return Journey
9807,5733,57,185,2023-05-28,64.63,Return Journey
9808,1009,65,20,2024-11-18,102.61,Single Journey
9809,6724,225,135,2024-10-10,87.43,Single Journey
9810,6459,15,19,2025-06-05,88.04,Return Journey
9811,7483,179,213,2024-02-03,25.22,Return Journey
9812,5959,250,28,2025-02-27,28.55,Single Journey
9813,3596,100,117,2023-10-08,184.61,Single Journey
9814,3779,194,66,2024-02-05,132.5,Return Journey
9815,2751,246,72,2023-05-06,108.06,Return Journey
9816,3051,38,10,2025-03-14,82.15,Daily Pass
9817,2137,249,134,2023-09-07,94.73,Return Journey
9818,5504,190,218,2023-03-27,160.12,Return Journey
9819,5794,136,35,2025-02-11,11.53,Single Journey
9820,3471,23,43,2023-11-13,145.64,Single Journey
9821,7735,242,236,2023-04-21,94.22,Return Journey
9822,2946,174,211,2025-05-30,23.54,Single Journey
9823,3793,100,68,2023-04-02,14.9,Daily Pass
9824,8685,87,151,2023-02-03,188.34,Daily Pass
9825,4846,169,242,2024-08-02,41.96,Single Journey
9826,5124,160,148,2023-08-01,106.34,Return Journey
9827,1612,213,33,2025-04-28,13.55,Return Journey
9828,3303,233,189,2024-10-26,63.67,Daily Pass
9829,8443,211,106,2023-05-25,77.19,Return Journey
9830,5337,160,19,2024-10-27,49.18,Return Journey
9831,6192,248,6,2023-10-13,139.6,Return Journey
9832,9893,129,212,2024-09-09,149.93,Daily Pass
9833,8751,227,192,2024-04-04,53.2,Return Journey
9834,5611,176,183,2024-02-16,86.15,Daily Pass
9835,2986,173,22,2024-03-26,160.75,Return Journey
9836,9733,13,233,2023-01-09,190.03,Single Journey
9837,1044,91,93,2024-08-16,74.98,Return Journey
9838,8106,237,169,2023-02-24,42.77,Single Journey
9839,5111,94,16,2025-01-21,73.51,Single Journey
9840,516,239,49,2024-05-12,190.47,Return Journey
9841,4760,21,140,2025-05-01,136.15,Single Journey
9842,6698,102,73,2023-06-26,34.5,Return Journey
9843,3340,24,70,2024-01-15,193.22,Return Journey
9844,6848,45,7,2024-10-26,31.77,Daily Pass
9845,9665,122,105,2025-02-24,113.6,Single Journey
9846,9571,237,193,2024-07-03,146.09,Single Journey
9847,6917,43,160,2023-11-24,149.25,Single Journey
9848,8808,12,25,2024-08-28,63.5,Single Journey
9849,8401,5,62,2024-07-03,161.74,Return Journey
9850,3366,234,196,2025-08-17,85.31,Return Journey
9851,5532,106,241,2025-07-16,121.18,Daily Pass
9852,1200,59,104,2023-09-10,35.52,Return Journey
9853,1216,143,111,2024-01-21,160.89,Return Journey
9854,929,193,106,2024-06-11,17.17,Return Journey
9855,1797,104,50,2025-07-27,139.82,Single Journey
9856,7680,232,6,2024-04-12,149.32,Daily Pass
9857,7482,55,34,2025-04-23,17.29,Daily Pass
9858,6867,56,149,2024-07-12,156.53,Single Journey
9859,2637,144,163,2025-01-09,127.47,Daily Pass
9860,203,224,161,2024-11-11,174.27,Return Journey
9861,6713,39,110,2023-02-12,98.58,Return Journey
9862,2588,123,70,2024-09-26,73.46,Single Journey
9863,5772,61,201,2023-08-22,73.58,Return Journey
9864,340,182,245,2023-02-22,116.16,Single Journey
9865,3308,117,187,2023-01-11,97.79,Single Journey
9866,6924,69,58,2025-04-12,116.91,Single Journey
9867,1257,106,168,2023-09-27,125.07,Daily Pass
9868,4186,49,9,2023-10-16,120.39,Single Journey
9869,3886,82,154,2024-02-24,93.51,Daily Pass
9870,9942,214,230,2024-05-05,39.15,Return Journey
9871,7879,59,241,2025-07-14,192.22,Single Journey
9872,5449,121,147,2024-10-02,180.64,Single Journey
9873,6652,217,244,2025-03-31,96.48,Single Journey
9874,5964,81,4,2025-01-31,87.61,Return Journey
9875,7536,144,180,2025-09-13,190.74,Single Journey
9876,9719,14,152,2024-01-28,101.91,Return Journey
9877,6460,128,51,2024-04-21,14.56,Daily Pass
9878,2861,36,33,2024-02-09,67.12,Single Journey
9879,9515,116,50,2024-05-12,192.87,Single Journey
9880,5440,166,132,2025-06-03,149.71,Single Journey
9881,7510,183,43,2024-03-23,90.67,Daily Pass
9882,5851,134,133,2023-12-21,130.08,Return Journey
9883,432,34,167,2024-08-16,164.99,Return Journey
9884,2731,131,127,2024-05-27,59.73,Return Journey
9885,3262,219,41,2023-07-18,30.71,Single Journey
9886,6406,239,230,2023-07-11,141.12,Single Journey
9887,4017,24,24,2023-07-12,142.89,Single Journey
9888,8297,74,29,2024-03-11,14.73,Daily Pass
9889,4345,203,122,2023-11-09,68.74,Daily Pass
9890,6041,198,4,2023-10-19,96.03,Return Journey
9891,5471,170,151,2024-11-21,53.25,Return Journey
9892,162,181,33,2024-02-29,67.32,Return Journey
9893,3055,129,60,2024-06-01,132.98,Return Journey
9894,40,195,154,2024-12-20,88.1,Single Journey
9895,6832,107,97,2023-04-01,133.81,Single Journey
9896,7727,149,94,2024-10-04,29.19,Daily Pass
9897,1944,85,207,2025-05-14,116.39,Daily Pass
9898,5390,218,203,2024-10-08,192.06,Daily Pass
9899,9363,37,246,2024-08-18,171.06,Daily Pass
9900,9846,51,114,2024-04-10,158.3,Return Journey
9901,4118,69,187,2023-04-09,174.92,Single Journey
9902,4376,164,91,2023-04-09,184.73,Single Journey
9903,9846,22,247,2023-05-05,15.76,Daily Pass
9904,7543,214,90,2025-02-24,94.42,Single Journey
9905,1844,181,153,2025-08-18,64.95,Return Journey
9906,1596,200,77,2023-09-28,193.31,Single Journey
9907,6774,23,180,2024-08-20,87.78,Single Journey
9908,3887,117,25,2025-08-31,192.41,Return Journey
9909,7763,25,211,2023-12-28,79.69,Daily Pass
9910,3676,224,27,2023-09-25,70.2,Return Journey
9911,4415,172,145,2024-05-31,198.58,Return Journey
9912,6892,29,134,2023-02-26,94.75,Single Journey
9913,1469,101,145,2024-07-17,170.47,Return Journey
9914,5329,196,240,2024-09-23,91.7,Single Journey
9915,2351,11,146,2024-04-01,28.61,Return Journey
9916,9832,162,63,2023-05-16,26.79,Daily Pass
9917,4485,54,163,2024-08-05,146.36,Single Journey
9918,3410,108,74,2023-05-29,108.9,Return Journey
9919,4078,196,186,2024-01-07,91.12,Daily Pass
9920,1926,207,146,2025-06-22,69.23,Daily Pass
9921,6149,228,49,2024-06-27,110.22,Daily Pass
9922,32,11,112,2023-11-17,52.14,Return Journey
9923,9010,170,215,2023-12-01,174.14,Single Journey
9924,477,87,225,2023-03-18,191.68,Daily Pass
9925,1444,238,91,2025-09-11,64.78,Daily Pass
9926,6332,85,215,2025-03-26,57.34,Return Journey
9927,7057,40,45,2025-05-25,141.66,Return Journey
9928,4508,223,112,2025-02-28,144.48,Single Journey
9929,2762,31,191,2023-04-06,135.66,Return Journey
9930,3055,181,203,2025-08-06,113.17,Return Journey
9931,264,91,201,2023-11-12,51.21,Return Journey
9932,3763,209,148,2024-07-29,90.15,Single Journey
9933,4025,220,4,2025-04-24,113.48,Single Journey
9934,1963,237,116,2023-10-01,90.08,Single Journey
9935,6826,155,36,2025-03-07,113.85,Return Journey
9936,470,162,72,2024-06-27,173.21,Single Journey
9937,6988,33,210,2024-01-22,102.81,Return Journey
9938,3417,29,45,2025-09-15,104.97,Single Journey
9939,1888,43,153,2024-02-04,173.88,Return Journey
9940,9657,83,188,2025-07-24,147.73,Return Journey
9941,3484,3,24,2023-01-27,161.38,Single Journey
9942,1938,178,110,2025-06-27,49.85,Single Journey
9943,1391,28,236,2024-01-15,48.07,Return Journey
9944,2876,119,191,2024-03-17,97.39,Return Journey
9945,8841,2,142,2025-04-01,114.84,Return Journey
9946,5704,163,183,2024-02-14,99.39,Single Journey
9947,1563,121,158,2025-05-17,159.05,Return Journey
9948,8758,128,221,2023-06-05,168.03,Single Journey
9949,4816,235,4,2025-04-29,96.38,Single Journey
9950,9616,240,162,2025-03-12,165.83,Return Journey
9951,3012,130,21,2023-01-02,45.85,Single Journey
9952,9137,176,156,2023-11-13,90.91,Return Journey
9953,2342,23,220,2024-12-20,107.07,Single Journey
9954,4228,186,127,2025-09-20,180.92,Return Journey
9955,9383,246,181,2025-03-10,35.4,Daily Pass
9956,1869,165,102,2023-08-02,64.51,Single Journey
9957,3592,189,83,2025-07-04,45.38,Single Journey
9958,8924,143,248,2023-06-11,17.92,Single Journey
9959,5741,37,10,2023-08-08,171.25,Return Journey
